split,expiry,entry_date,strategy,regime,rv20,rv20_rank,spot,p20,p35,p65,p80,strikes_json,entry_cashflow_points,mc_ev_gross,mc_ev_net,mc_pop,es95_points,es99_points,risk_points_per_lot,risk_budget_inr,estimated_risk_inr_per_lot,recommended_lots,contract_count,eligible,eligibility_reason,slippage_points_per_leg,entry_cost_inr_expected,entry_cost_inr_entry_only,legs_json,cpcv_frequency,status,expiry_spot,realized_pnl_points_per_unit,realized_cost_inr_per_lot,realized_pnl_inr_per_lot,forced_per_lot_evaluation,universe,reason
development,2024-01-19,2024-01-16,Buy Put,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""atm"": 73200.0}",-441.85,-62.81558296005747,-63.91922201435741,0.2818,442.95363905429997,442.95363905429997,442.95363905429997,2000.0,8859.072781085999,0.0,1.0,False,negative_net_ev,0.5,22.072781085998564,12.59692066,"[{""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 441.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 441.35, ""side"": ""BUY"", ""strike"": 73200.0}]",1.0,EVALUATED,71683.23,1074.9200000000042,50.51617066000011,21447.88382934008,True,,
development,2024-01-19,2024-01-16,Put Ratio Spread,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""atm"": 73200.0, ""p35"": 73000.0}",274.25,51.289283052013594,48.836449099713654,0.7806,1791.8880570398355,2804.5175979464375,2804.5175979464375,2000.0,56090.351958928746,1.0,3.0,True,eligible,0.5,49.056679045998564,39.58081862,"[{""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 441.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 441.35, ""side"": ""BUY"", ""strike"": 73200.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 358.05, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 358.55, ""side"": ""SELL"", ""strike"": 73000.0}]",4.0,EVALUATED,71683.23,-842.5200000000041,77.5000686200001,-16927.90006862008,True,,
development,2024-01-19,2024-01-16,Short Straddle,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""atm"": 73200.0}",879.2,-53.22535208600841,-55.337462342008415,0.5632,2199.507810897457,3337.262966495872,3337.262966495872,2000.0,66745.25932991745,0.0,2.0,False,negative_net_ev,0.5,42.24220512,42.24220512,"[{""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 438.35, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 438.85, ""side"": ""SELL"", ""strike"": 73200.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 440.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 441.35, ""side"": ""SELL"", ""strike"": 73200.0}]",4.0,EVALUATED,71683.23,-637.570000000004,42.24220512,-12793.64220512008,True,,
development,2024-01-19,2024-01-16,Short Strangle,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""c65"": 73800.0, ""p35"": 73000.0}",538.05,-35.9602157478992,-37.71064559689926,0.6084,2142.8192256695315,3236.6722713686263,3236.6722713686263,2000.0,64733.44542737253,0.0,2.0,False,negative_net_ev,0.5,35.00859697999999,35.00859697999999,"[{""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 358.05, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 358.55, ""side"": ""SELL"", ""strike"": 73000.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 180.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 180.5, ""side"": ""SELL"", ""strike"": 73800.0}]",3.0,EVALUATED,71683.23,-778.7200000000041,35.00859697999999,-15609.408596980082,True,,
development,2024-01-19,2024-01-16,Strip,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""atm"": 73200.0}",-1323.0500000000002,-11.590230874049233,-14.52886823445672,0.3634,1272.5533871210641,1314.8961806977063,1314.8961806977063,2000.0,26297.923613954124,0.0,3.0,False,negative_net_ev,0.5,58.77274720814878,25.986252980000003,"[{""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 439.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 438.85, ""side"": ""BUY"", ""strike"": 73200.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 441.85, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 441.35, ""side"": ""BUY"", ""strike"": 73200.0}]",3.0,EVALUATED,71683.23,1710.490000000008,101.82475298000021,34107.975247020164,True,,
development,2024-01-19,2024-01-16,Batman,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""c65"": 73800.0, ""c80"": 74300.0, ""p20"": 72400.0, ""p35"": 73000.0}",-14.049999999999983,6.995727822712086,3.3118586640271963,0.5056,1587.965266486564,2703.917604594935,2703.917604594935,2000.0,54078.3520918987,0.0,6.0,False,no_risk_sized_lot,0.5,73.67738317369748,59.32712777999999,"[{""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 359.05, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 358.55, ""side"": ""BUY"", ""strike"": 73000.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 187.05, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 187.55, ""side"": ""SELL"", ""strike"": 72400.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 181.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 180.5, ""side"": ""BUY"", ""strike"": 73800.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 75.95, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 76.45, ""side"": ""SELL"", ""strike"": 74300.0}]",0.0,STANDALONE_EVALUATED,71683.23,-130.82000000000406,92.2463777800001,-2708.646377780081,True,Batman_standalone,
development,2024-01-25,2024-01-20,Batman,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""c65"": 72400.0, ""c80"": 72900.0, ""p20"": 71100.0, ""p35"": 71600.0}",51.599999999999966,51.685541830771186,47.85115783304424,0.8164,1444.0858115061508,2426.017269417379,2426.017269417379,2000.0,48520.345388347574,1.0,6.0,True,eligible,0.5,76.68767995453894,63.1843656,"[{""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 338.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 338.35, ""side"": ""BUY"", ""strike"": 71600.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 179.3, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 179.8, ""side"": ""SELL"", ""strike"": 71100.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 308.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 307.85, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 170.1, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 170.6, ""side"": ""SELL"", ""strike"": 72900.0}]",2.0,EVALUATED,70700.67,152.26999999999822,85.66761560000005,2959.7323843999643,True,,
development,2024-01-25,2024-01-20,Long Synthetic Future,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""atm"": 71800.0}",-155.05000000000007,34.269433936184775,31.90795264879954,0.5188,2504.9705914500696,3434.1648830540985,3434.1648830540985,2000.0,68683.29766108198,1.0,2.0,True,eligible,0.5,47.229625747706045,33.64390386,"[{""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 579.45, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 578.95, ""side"": ""BUY"", ""strike"": 71800.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 424.4, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 424.9, ""side"": ""SELL"", ""strike"": 71800.0}]",3.0,EVALUATED,70700.67,-1254.380000000002,33.64390386,-25121.24390386004,True,,
development,2024-01-25,2024-01-20,Risk Reversal,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""c65"": 72400.0, ""p35"": 71600.0}",29.5,14.243217447336502,12.34918126156844,0.6618,2119.9531463484523,3049.147437952481,3049.147437952481,2000.0,60982.94875904962,1.0,2.0,True,eligible,0.5,37.88072371536117,31.319776320000003,"[{""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 308.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 307.85, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 337.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 338.35, ""side"": ""SELL"", ""strike"": 71600.0}]",5.0,EVALUATED,70700.67,-869.8300000000017,31.319776320000003,-17427.919776320035,True,,
development,2024-01-25,2024-01-20,Sell Put,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""atm"": 71800.0}",424.4,70.29055842794304,69.25061803594302,0.7222,1924.1990505546844,2853.393342158712,2853.393342158712,2000.0,57067.86684317424,1.0,1.0,True,eligible,0.5,20.79880784,20.79880784,"[{""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 424.4, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 424.9, ""side"": ""SELL"", ""strike"": 71800.0}]",5.0,EVALUATED,70700.67,-674.9300000000018,20.79880784,-13519.398807840034,True,,
development,2024-01-25,2024-01-20,Batman,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""c65"": 72400.0, ""c80"": 72900.0, ""p20"": 71100.0, ""p35"": 71600.0}",51.599999999999966,51.685541830771186,47.85115783304424,0.8164,1444.0858115061508,2426.017269417379,2426.017269417379,2000.0,48520.345388347574,1.0,6.0,True,eligible,0.5,76.68767995453894,63.1843656,"[{""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 338.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 338.35, ""side"": ""BUY"", ""strike"": 71600.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 179.3, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 179.8, ""side"": ""SELL"", ""strike"": 71100.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 308.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 307.85, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 170.1, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 170.6, ""side"": ""SELL"", ""strike"": 72900.0}]",2.0,EVALUATED,70700.67,152.26999999999822,85.66761560000005,2959.7323843999643,True,Batman_standalone,
development,2024-02-02,2024-01-30,Batman,high,0.15125057192325428,1.0,71777.73,70985.80614632956,71495.82227543935,72357.91632937745,72834.70198675021,"{""c65"": 72400.0, ""c80"": 72800.0, ""p20"": 71000.0, ""p35"": 71500.0}",454.74999999999994,418.5863705930431,413.8732516516881,0.8914,1104.8339780662272,2090.4541001468037,2090.4541001468037,2000.0,41809.08200293608,1.0,6.0,True,eligible,0.5,94.26237882709992,81.12068489999999,"[{""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 569.45, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 568.95, ""side"": ""BUY"", ""strike"": 71500.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 403.5, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 404.0, ""side"": ""SELL"", ""strike"": 71000.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""CE"", ""premium_points"": 485.8, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 485.3, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""CE"", ""premium_points"": 351.5, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 352.0, ""side"": ""SELL"", ""strike"": 72800.0}]",2.0,EVALUATED,72085.63,454.74999999999994,81.12068489999999,9013.879315099999,True,,
development,2024-02-02,2024-01-30,Long Synthetic Future,high,0.15125057192325428,1.0,71777.73,70985.80614632956,71495.82227543935,72357.91632937745,72834.70198675021,"{""atm"": 71800.0}",-84.54999999999995,27.316679107475792,24.684488856291278,0.5186,2507.297064262895,3396.8171570543764,3396.8171570543764,2000.0,67936.34314108753,1.0,2.0,True,eligible,0.5,52.64380502369064,39.867887620000005,"[{""expiry"": ""2024-02-02"", ""option_type"": ""CE"", ""premium_points"": 785.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 784.5, ""side"": ""BUY"", ""strike"": 71800.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 700.45, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 700.95, ""side"": ""SELL"", ""strike"": 71800.0}]",3.0,EVALUATED,72085.63,201.0800000000047,47.00863762000012,3974.591362380094,True,,
development,2024-02-02,2024-01-30,Risk Reversal,high,0.15125057192325428,1.0,71777.73,70985.80614632956,71495.82227543935,72357.91632937745,72834.70198675021,"{""c65"": 72400.0, ""p35"": 71500.0}",82.65000000000003,51.03946437920824,48.90420985079375,0.6788,2039.600128540126,2929.120221331607,2929.120221331607,2000.0,58582.404426632136,1.0,2.0,True,eligible,0.5,42.705090568290075,36.529375300000005,"[{""expiry"": ""2024-02-02"", ""option_type"": ""CE"", ""premium_points"": 485.8, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 485.3, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 568.45, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 568.95, ""side"": ""SELL"", ""strike"": 71500.0}]",5.0,EVALUATED,72085.63,82.65000000000003,36.529375300000005,1616.4706247000006,True,,
development,2024-02-02,2024-01-30,Sell Put,high,0.15125057192325428,1.0,71777.73,70985.80614632956,71495.82227543935,72357.91632937745,72834.70198675021,"{""atm"": 71800.0}",700.45,301.2799829598505,299.94737987885054,0.7728,1720.9974770927113,2610.5175698841927,2610.5175698841927,2000.0,52210.35139768385,1.0,1.0,True,eligible,0.5,26.652061619999998,26.652061619999998,"[{""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 700.45, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 700.95, ""side"": ""SELL"", ""strike"": 71800.0}]",5.0,EVALUATED,72085.63,700.45,26.652061619999998,13982.34793838,True,,
